74.131,1510687680000,0
74.60055932203389,1510687740000,0
74.28756666666668,1510687800000,0
74.91379999999998,1510687860000,0
71.4662,1510687920000,0
65.73526086956522,1510687980000,0
73.06131578947368,1510688040000,0
74.23128333333334,1510688100000,0
74.49551666666669,1510688160000,0
74.23488333333334,1510688220000,0
74.07459999999998,1510688280000,0
74.93519999999997,1510688340000,0
74.86018333333331,1510688400000,0
74.49894999999998,1510688460000,0
74.17860000000003,1510688520000,0
74.93016666666668,1510688580000,0
74.63871666666667,1510688640000,0
74.7767166666667,1510688700000,0
74.73076666666672,1510688760000,0
74.81425000000004,1510688820000,0
74.56365000000001,1510688880000,0
74.11214999999997,1510688940000,0
73.87183333333334,1510689000000,0
73.90076666666664,1510689060000,0
73.89898333333336,1510689120000,0
73.77296666666668,1510689180000,0
74.11380000000003,1510689240000,0
72.84425000000002,1510689300000,0
73.09470000000002,1510689360000,0
73.12196666666668,1510689420000,0
72.86808333333335,1510689480000,0
72.70791666666666,1510689540000,0
72.88513333333331,1510689600000,0
72.85786666666665,1510689660000,0
70.61178333333332,1510689720000,0
72.01611666666666,1510689780000,0
71.64961666666666,1510689840000,0
61.94387499999999,1510689900000,0
70.76804444444443,1510689960000,0
72.0659512195122,1510690020000,0
72.10575,1510690080000,0
72.03474999999999,1510690140000,0
72.09445833333334,1510690200000,0
71.77106578947371,1510690260000,0
71.46705154639182,1510690320000,0
70.68375531914891,1510690380000,0
70.9917113402062,1510690440000,0
70.96606349206351,1510690500000,0
70.72084999999998,1510690560000,0
70.99008333333336,1510690620000,0
70.65618333333333,1510690680000,0
69.83808333333334,1510690740000,0
70.21811666666666,1510690800000,0
69.64028333333334,1510690860000,0
70.31519999999996,1510690920000,0
69.94041666666668,1510690980000,0
69.98119999999996,1510691040000,0
69.07633333333332,1510691100000,0
70.10909999999998,1510691160000,0
69.18706666666664,1510691220000,0
69.6284,1510691280000,0
68.30433333333333,1510691340000,0
65.2675,1510691400000,0
67.59200000000001,1510691460000,0
66.87966666666668,1510691520000,0
66.04806666666666,1510691580000,0
68.57016666666667,1510691640000,0
68.3502833333333,1510691700000,0
68.59399999999998,1510691760000,0
67.79140000000001,1510691820000,0
68.44061666666668,1510691880000,0
68.16116666666667,1510691940000,0
67.07735000000002,1510692000000,0
65.14314999999999,1510692060000,0
66.96993333333332,1510692120000,0
62.02965,1510692180000,0
59.40853333333334,1510692240000,0
59.39493333333332,1510692300000,0
59.40005000000001,1510692360000,0
59.013216666666644,1510692420000,0
61.51668333333332,1510692480000,0
69.3046166666667,1510692540000,0
68.88878333333334,1510692600000,0
68.71503333333334,1510692660000,0
68.12543333333332,1510692720000,0
66.87621666666668,1510692780000,0
64.88748333333334,1510692840000,0
60.49410000000001,1510692900000,0
65.84181666666667,1510692960000,0
69.05414999999999,1510693020000,0
69.1462,1510693080000,0
69.04723333333331,1510693140000,0
68.92455,1510693200000,0
68.773,1510693260000,0
68.6605,1510693320000,0
68.47133333333333,1510693380000,0
68.34349999999998,1510693440000,0
68.30773333333333,1510693500000,0
68.39298333333333,1510693560000,0
68.10486666666667,1510693620000,0
68.0163,1510693680000,0
68.12536666666665,1510693740000,0
67.82723333333335,1510693800000,0
67.83914999999998,1510693860000,0
67.48641666666668,1510693920000,0
67.62101666666669,1510693980000,0
67.58173333333335,1510694040000,0
67.39606666666667,1510694100000,0
67.5579,1510694160000,0
67.43516666666665,1510694220000,0
67.60566666666666,1510694280000,0
67.01083333333337,1510694340000,0
66.99214999999998,1510694400000,0
67.31595000000003,1510694460000,0
67.22396666666667,1510694520000,0
67.25628333333333,1510694580000,0
67.10121666666666,1510694640000,0
67.07565000000002,1510694700000,0
67.26364285714287,1510694760000,0
67.19703125000001,1510694820000,0
66.99786956521741,1510694880000,0
67.35605714285714,1510694940000,0
67.18117741935485,1510695000000,0
67.04816129032258,1510695060000,0
66.2788103448276,1510695120000,0
59.822649999999996,1510695180000,0
52.645593749999996,1510695240000,0
52.63453333333335,1510695300000,0
53.68766666666666,1510695360000,0
61.975033333333336,1510695420000,0
65.31013333333333,1510695480000,0
65.91170000000007,1510695540000,0
66.56436666666667,1510695600000,0
66.7023833333333,1510695660000,0
67.80838333333338,1510695720000,0
62.247750000000025,1510695780000,0
62.24948333333336,1510695840000,0
63.68428333333332,1510695900000,0
66.58995,1510695960000,0
66.86951666666663,1510696020000,0
67.11826666666666,1510696080000,0
66.84215,1510696140000,0
66.1588,1510696200000,0
67.86631666666663,1510696260000,0
59.13436666666668,1510696320000,0
68.33838333333334,1510696380000,0
67.79308333333331,1510696440000,0
67.96185000000001,1510696500000,0
67.6977,1510696560000,0
68.08621666666666,1510696620000,0
67.96521666666669,1510696680000,0
68.01975000000002,1510696740000,0
67.77943333333333,1510696800000,0
68.19013333333334,1510696860000,0
67.94821666666668,1510696920000,0
67.05016666666667,1510696980000,0
67.77941666666665,1510697040000,0
67.76243333333335,1510697100000,0
66.07873333333333,1510697160000,0
68.40483333333334,1510697220000,0
67.2358166666667,1510697280000,0
68.22935,1510697340000,0
68.01805,1510697400000,0
68.11001666666667,1510697460000,0
67.6738666666667,1510697520000,0
68.7491166666667,1510697580000,0
68.6740666666667,1510697640000,0
68.69290000000001,1510697700000,0
56.48765,1510697760000,0
35.865616666666696,1510697820000,0
10.9405,1510697880000,0
79.58773684210529,1510752660000,0
79.98990000000002,1510752720000,0
79.49039999999997,1510752780000,0
79.30131666666665,1510752840000,0
79.07294999999998,1510752900000,0
79.09688333333331,1510752960000,0
79.10371666666666,1510753020000,0
78.9433,1510753080000,0
79.33545000000001,1510753140000,0
79.23141666666668,1510753200000,0
78.9008833333333,1510753260000,0
78.58555000000001,1510753320000,0
78.69968333333333,1510753380000,0
78.90253333333332,1510753440000,0
78.80708333333331,1510753500000,0
78.62988333333334,1510753560000,0
78.54811666666664,1510753620000,0
78.26861666666669,1510753680000,0
77.71983333333334,1510753740000,0
77.7641666666667,1510753800000,0
77.59881666666669,1510753860000,0
77.4199166666666,1510753920000,0
77.29558333333335,1510753980000,0
77.24959999999994,1510754040000,0
77.03139999999999,1510754100000,0
77.04171666666667,1510754160000,0
77.31263333333335,1510754220000,0
77.38083333333333,1510754280000,0
77.32459999999998,1510754340000,0
77.39111666666669,1510754400000,0
77.5920666666667,1510754460000,0
77.26661666666664,1510754520000,0
77.21715000000003,1510754580000,0
77.47445000000008,1510754640000,0
77.37573333333334,1510754700000,0
77.27171666666663,1510754760000,0
77.29048333333328,1510754820000,0
77.50006666666667,1510754880000,0
77.59198333333337,1510754940000,0
77.58856666666664,1510755000000,0
77.51535000000008,1510755060000,0
77.02798333333331,1510755120000,0
77.05695000000001,1510755180000,0
78.36926666666668,1510755240000,0
79.19930000000001,1510755300000,0
79.07628333333335,1510755360000,0
78.53431666666665,1510755420000,0
78.30266666666664,1510755480000,0
78.6895666666667,1510755540000,0
78.67083333333328,1510755600000,0
78.36058333333335,1510755660000,0
78.55488333333332,1510755720000,0
78.4798,1510755780000,0
78.61456666666666,1510755840000,0
78.4542333333333,1510755900000,0
78.37576666666664,1510755960000,0
78.23781666666667,1510756020000,0
78.33321666666666,1510756080000,0
78.06064999999998,1510756140000,0
78.28051666666667,1510756200000,0
78.20210000000002,1510756260000,0
78.06233333333337,1510756320000,0
78.18161666666671,1510756380000,0
77.96433898305088,1510756440000,0
77.9644098360656,1510756500000,0
