77.96516666666666,1510758600000,0
78.0675,1510758660000,0
77.403,1510758720000,0
78.323,1510758780000,0
78.221,1510758840000,0
77.914,1510758900000,0
77.505,1510758960000,0
77.914,1510759020000,0
77.914,1510759080000,0
77.71,1510759140000,0
78.016,1510759200000,0
77.914,1510759260000,0
78.221,1510759320000,0
78.221,1510759380000,0
78.63,1510759440000,0
77.505,1510759500000,0
77.198,1510759560000,0
78.016,1510759620000,0
77.812,1510759680000,0
78.221,1510759740000,0
77.914,1510759800000,0
78.732,1510759860000,0
77.914,1510759920000,0
78.221,1510759980000,0
77.914,1510760040000,0
78.834,1510760100000,0
78.323,1510760160000,0
78.834,1510760220000,0
78.323,1510760280000,0
78.834,1510760340000,0
78.323,1510760400000,0
78.221,1510760460000,0
78.834,1510760520000,0
78.221,1510760580000,0
78.221,1510760640000,0
76.483,1510760700000,0
76.585,1510760760000,0
76.994,1510760820000,0
78.221,1510760880000,0
78.221,1510760940000,0
78.016,1510761000000,0
77.71,1510761060000,0
77.914,1510761120000,0
78.425,1510761180000,0
78.425,1510761240000,0
78.528,1510761300000,0
78.425,1510761360000,0
78.119,1510761420000,0
78.323,1510761480000,0
78.425,1510761540000,0
78.732,1510761600000,0
78.425,1510761660000,0
78.221,1510761720000,0
77.914,1510761780000,0
78.221,1510761840000,0
78.732,1510761900000,0
78.63,1510761960000,0
78.323,1510762020000,0
78.221,1510762080000,0
78.323,1510762140000,0
77.914,1510762200000,0
77.607,1510762260000,0
78.221,1510762320000,0
78.221,1510762380000,0
78.834,1510762440000,0
77.812,1510762500000,0
78.221,1510762560000,0
78.119,1510762620000,0
78.323,1510762680000,0
78.221,1510762740000,0
78.323,1510762800000,0
78.016,1510762860000,0
78.016,1510762920000,0
78.016,1510762980000,0
77.812,1510763040000,0
78.016,1510763100000,0
78.323,1510763160000,0
78.63,1510763220000,0
77.914,1510763280000,0
78.221,1510763340000,0
78.425,1510763400000,0
78.63,1510763460000,0
78.016,1510763520000,0
78.425,1510763580000,0
78.119,1510763640000,0
78.016,1510763700000,0
77.505,1510763760000,0
78.834,1510763820000,0
78.937,1510763880000,0
79.243,1510763940000,0
78.323,1510764000000,0
78.221,1510764060000,0
78.221,1510764120000,0
78.63,1510764180000,0
79.039,1510764240000,0
78.63,1510764300000,0
78.425,1510764360000,0
78.221,1510764420000,0
78.425,1510764480000,0
78.834,1510764540000,0
78.119,1510764600000,0
78.221,1510764660000,0
78.016,1510764720000,0
78.834,1510764780000,0
77.301,1510764840000,0
77.914,1510764900000,0
78.732,1510764960000,0
78.425,1510765020000,0
78.323,1510765080000,0
78.425,1510765140000,0
78.732,1510765200000,0
78.63,1510765260000,0
78.016,1510765320000,0
78.016,1510765380000,0
77.914,1510765440000,0
78.323,1510765500000,0
78.119,1510765560000,0
78.528,1510765620000,0
66.871,1510765680000,0
66.871,1510765740000,0
66.769,1510765800000,0
66.769,1510765860000,0
66.769,1510765920000,0
66.769,1510765980000,0
66.769,1510766040000,0
66.769,1510766100000,0
66.564,1510766160000,0
66.667,1510766220000,0
66.564,1510766280000,0
66.564,1510766340000,0
66.564,1510766400000,0
66.564,1510766460000,0
66.462,1510766520000,0
66.462,1510766580000,0
66.462,1510766640000,0
66.462,1510766700000,0
66.462,1510766760000,0
66.258,1510766820000,0
67.382,1510766880000,0
67.382,1510766940000,0
67.382,1510767000000,0
67.178,1510767060000,0
76.687,1510767120000,0
78.323,1510767180000,0
79.243,1510767240000,0
78.63,1510767300000,0
78.221,1510767360000,0
78.63,1510767420000,0
78.732,1510767480000,0
77.914,1510767540000,0
74.642,1510767600000,0
74.642,1510767660000,0
73.722,1510767720000,0
74.438,1510767780000,0
78.119,1510767840000,0
74.233,1510767900000,0
75.051,1510767960000,0
78.937,1510768020000,0
78.221,1510768080000,0
78.323,1510768140000,0
29.141,1510789320000,0
52.761,1510789380000,0
53.067,1510789440000,0
53.067,1510789500000,0
53.067,1510789560000,0
53.067,1510789620000,0
53.067,1510789680000,0
53.067,1510789740000,0
53.067,1510789800000,0
